item,itemLabel
http://www.wikidata.org/entity/Q110304307,two-dimensional visual artwork
http://www.wikidata.org/entity/Q186355,World Single Distance Championships
http://www.wikidata.org/entity/Q188800,personal union
http://www.wikidata.org/entity/Q190652,Central Committee
http://www.wikidata.org/entity/Q1278452,polyptych
http://www.wikidata.org/entity/Q2101494,municipality types in Switzerland
http://www.wikidata.org/entity/Q112966864,region in space
http://www.wikidata.org/entity/Q113129241,built environment and design studies
http://www.wikidata.org/entity/Q17320256,physical process
http://www.wikidata.org/entity/Q110231626,"agricultural, veterinary and food sciences"
http://www.wikidata.org/entity/Q190890,centered triangular number
http://www.wikidata.org/entity/Q190891,centered pentagonal number
http://www.wikidata.org/entity/Q43460564,chemical entity
http://www.wikidata.org/entity/Q34770,language
http://www.wikidata.org/entity/Q34442,road
http://www.wikidata.org/entity/Q8171,word
http://www.wikidata.org/entity/Q9081,knowledge
http://www.wikidata.org/entity/Q25372,drama
http://www.wikidata.org/entity/Q1826691,line construction
http://www.wikidata.org/entity/Q115372263,word or phrase
http://www.wikidata.org/entity/Q2374489,grammeme
http://www.wikidata.org/entity/Q15306849,fictitious work
http://www.wikidata.org/entity/Q17310396,administrative territorial entity of the Russian Empire
http://www.wikidata.org/entity/Q7191,Nobel Prize
http://www.wikidata.org/entity/Q11618417,LAU 2
http://www.wikidata.org/entity/Q188494,The hunt of the witches
http://www.wikidata.org/entity/Q2874718,axis of communication
http://www.wikidata.org/entity/Q56299222,agricultural production
http://www.wikidata.org/entity/Q21070598,character that may or may not be fictional
http://www.wikidata.org/entity/Q108290289,senior government officials
http://www.wikidata.org/entity/Q104637332,planned process
http://www.wikidata.org/entity/Q178561,battle
http://www.wikidata.org/entity/Q176799,military unit
http://www.wikidata.org/entity/Q180684,conflict
http://www.wikidata.org/entity/Q173387,grave
http://www.wikidata.org/entity/Q178354,reason
http://www.wikidata.org/entity/Q179461,religious text
http://www.wikidata.org/entity/Q180778,cyan
http://www.wikidata.org/entity/Q180958,faculty
http://www.wikidata.org/entity/Q181360,harpies
http://www.wikidata.org/entity/Q182832,concert
http://www.wikidata.org/entity/Q184439,profanity
http://www.wikidata.org/entity/Q184759,character encoding
http://www.wikidata.org/entity/Q185598,diary
http://www.wikidata.org/entity/Q174782,square
http://www.wikidata.org/entity/Q179216,cartel
http://www.wikidata.org/entity/Q182676,mountain hut
http://www.wikidata.org/entity/Q179049,nature reserve
http://www.wikidata.org/entity/Q185113,cape
http://www.wikidata.org/entity/Q179742,prejudice
http://www.wikidata.org/entity/Q168983,conflagration
http://www.wikidata.org/entity/Q185087,abjad
http://www.wikidata.org/entity/Q177634,community
http://www.wikidata.org/entity/Q179630,syndrome
http://www.wikidata.org/entity/Q484652,international organization
http://www.wikidata.org/entity/Q178706,institution
http://www.wikidata.org/entity/Q182545,stylistic device
http://www.wikidata.org/entity/Q783794,company
http://www.wikidata.org/entity/Q177413,demon
http://www.wikidata.org/entity/Q175854,phobia
http://www.wikidata.org/entity/Q181916,herbarium
http://www.wikidata.org/entity/Q179805,political philosophy
http://www.wikidata.org/entity/Q179661,treatment
http://www.wikidata.org/entity/Q178790,labor union
http://www.wikidata.org/entity/Q179700,statue
http://www.wikidata.org/entity/Q66737643,size-specific military unit
http://www.wikidata.org/entity/Q1914636,activity
http://www.wikidata.org/entity/Q1127759,cognitive bias
http://www.wikidata.org/entity/Q3695082,sign
http://www.wikidata.org/entity/Q183816,master's degree
http://www.wikidata.org/entity/Q178651,interview
http://www.wikidata.org/entity/Q7189713,physiological condition
http://www.wikidata.org/entity/Q179671,nation state
http://www.wikidata.org/entity/Q179872,county of Ireland
http://www.wikidata.org/entity/Q182037,naiad
http://www.wikidata.org/entity/Q182413,non-controlled substance abuse
http://www.wikidata.org/entity/Q184781,traditional animation
http://www.wikidata.org/entity/Q184937,Bilderberg Group
http://www.wikidata.org/entity/Q781413,mental process
http://www.wikidata.org/entity/Q184644,conservatory
http://www.wikidata.org/entity/Q202833,social media
http://www.wikidata.org/entity/Q11799108,Q11799108
http://www.wikidata.org/entity/Q183039,form of state
http://www.wikidata.org/entity/Q12890393,incident
http://www.wikidata.org/entity/Q13406554,sports competition
http://www.wikidata.org/entity/Q6576792,online community
http://www.wikidata.org/entity/Q15621274,enclave or exclave
http://www.wikidata.org/entity/Q178600,gingerbread
http://www.wikidata.org/entity/Q1886349,logo
http://www.wikidata.org/entity/Q1920219,social issue
http://www.wikidata.org/entity/Q2154759,risk measure
http://www.wikidata.org/entity/Q2057971,health problem
http://www.wikidata.org/entity/Q3375719,conceptual character
http://www.wikidata.org/entity/Q29023906,temporary exhibition
http://www.wikidata.org/entity/Q179164,unitary state
http://www.wikidata.org/entity/Q874405,social group
http://www.wikidata.org/entity/Q183368,invasive species
http://www.wikidata.org/entity/Q183342,federal city of Russia
http://www.wikidata.org/entity/Q9392615,large unit
http://www.wikidata.org/entity/Q2438541,manner of death
http://www.wikidata.org/entity/Q184973,internet radio
http://www.wikidata.org/entity/Q180673,ceremonial county of England
http://www.wikidata.org/entity/Q160232,hatred
http://www.wikidata.org/entity/Q183257,psychotherapy
http://www.wikidata.org/entity/Q185086,Crown Dependencies
http://www.wikidata.org/entity/Q853725,social relation
http://www.wikidata.org/entity/Q174844,megacity
http://www.wikidata.org/entity/Q179023,French colonial empire
http://www.wikidata.org/entity/Q182406,Okeanid
http://www.wikidata.org/entity/Q182653,World Championships in Athletics
http://www.wikidata.org/entity/Q182672,zoonosis
http://www.wikidata.org/entity/Q7451779,separate legal entity
http://www.wikidata.org/entity/Q174389,César Award
http://www.wikidata.org/entity/Q184611,power of 10
http://www.wikidata.org/entity/Q184872,recreation
http://www.wikidata.org/entity/Q185145,great power
http://www.wikidata.org/entity/Q7397,software
http://www.wikidata.org/entity/Q35127,website
http://www.wikidata.org/entity/Q28807560,clinical finding
http://www.wikidata.org/entity/Q9332,behavior
http://www.wikidata.org/entity/Q13366104,even number
http://www.wikidata.org/entity/Q22652,green space
http://www.wikidata.org/entity/Q42857,prophet
http://www.wikidata.org/entity/Q22676603,federal system
http://www.wikidata.org/entity/Q18563360,Quranic character
http://www.wikidata.org/entity/Q185441,member state of the European Union
http://www.wikidata.org/entity/Q1668024,service on Internet
http://www.wikidata.org/entity/Q66310308,show garden
http://www.wikidata.org/entity/Q48612,synthetic language
http://www.wikidata.org/entity/Q115667577,discrimination
http://www.wikidata.org/entity/Q60679,harmonic divisor number
http://www.wikidata.org/entity/Q178473,Hero of the Soviet Union
http://www.wikidata.org/entity/Q328468,Nazi concentration camp
http://www.wikidata.org/entity/Q486972,human settlement
http://www.wikidata.org/entity/Q386724,work
http://www.wikidata.org/entity/Q431603,advocacy group
http://www.wikidata.org/entity/Q811979,architectural structure
http://www.wikidata.org/entity/Q955824,learned society
http://www.wikidata.org/entity/Q936044,procedural law
http://www.wikidata.org/entity/Q1407225,television award
http://www.wikidata.org/entity/Q1364556,music award
http://www.wikidata.org/entity/Q1269299,type of business entity
http://www.wikidata.org/entity/Q1598075,noun class
http://www.wikidata.org/entity/Q1642895,lineage
http://www.wikidata.org/entity/Q2373919,intentional community
http://www.wikidata.org/entity/Q2334719,legal case
http://www.wikidata.org/entity/Q3244175,tabletop game
http://www.wikidata.org/entity/Q2742167,religious community
http://www.wikidata.org/entity/Q3183364,administrative territorial entity of Spain
http://www.wikidata.org/entity/Q4220917,film award
http://www.wikidata.org/entity/Q4830453,business
http://www.wikidata.org/entity/Q4989906,monument
http://www.wikidata.org/entity/Q4671277,academic institution
http://www.wikidata.org/entity/Q5341295,educational organization
http://www.wikidata.org/entity/Q188913,plantation
http://www.wikidata.org/entity/Q185698,methodology
http://www.wikidata.org/entity/Q4218455,qualification
http://www.wikidata.org/entity/Q6008527,undergraduate degree
http://www.wikidata.org/entity/Q6023295,funerary structure
http://www.wikidata.org/entity/Q136822,higher education
http://www.wikidata.org/entity/Q184485,performing arts
http://www.wikidata.org/entity/Q8719053,music venue
http://www.wikidata.org/entity/Q1068715,telecommunications network
http://www.wikidata.org/entity/Q1347367,aptitude
http://www.wikidata.org/entity/Q1401131,noun phrase
http://www.wikidata.org/entity/Q1646605,member state
http://www.wikidata.org/entity/Q1030034,GLAM
http://www.wikidata.org/entity/Q1839674,lands inhabited by indigenous peoples
http://www.wikidata.org/entity/Q1301203,legal proceeding
http://www.wikidata.org/entity/Q2145290,mental representation
http://www.wikidata.org/entity/Q13417114,noble family
http://www.wikidata.org/entity/Q15275719,recurring event
http://www.wikidata.org/entity/Q15661340,ancient city
http://www.wikidata.org/entity/Q15966540,local election
http://www.wikidata.org/entity/Q17350442,venue
http://www.wikidata.org/entity/Q357789,adjudication
http://www.wikidata.org/entity/Q20268756,biosphere reserve
http://www.wikidata.org/entity/Q20203616,Indian reservation
http://www.wikidata.org/entity/Q206829,reductionism
http://www.wikidata.org/entity/Q1144991,military reserve force
http://www.wikidata.org/entity/Q1639378,social system
http://www.wikidata.org/entity/Q10480682,agricultural structure
http://www.wikidata.org/entity/Q20936777,series of specified number of works
http://www.wikidata.org/entity/Q13226383,facility
http://www.wikidata.org/entity/Q3529618,academic title
http://www.wikidata.org/entity/Q3624078,sovereign state
http://www.wikidata.org/entity/Q17376040,private limited company
http://www.wikidata.org/entity/Q156772,administrative territorial entity of Afghanistan
http://www.wikidata.org/entity/Q1151405,client state
http://www.wikidata.org/entity/Q2092812,language identifier
http://www.wikidata.org/entity/Q17457753,census subdivision
http://www.wikidata.org/entity/Q13220204,second-level administrative country subdivision
http://www.wikidata.org/entity/Q41581639,series of 3
http://www.wikidata.org/entity/Q108709310,biological sibling
http://www.wikidata.org/entity/Q7184903,abstract object
http://www.wikidata.org/entity/Q315630,vivarium
http://www.wikidata.org/entity/Q1726215,process material
http://www.wikidata.org/entity/Q3354725,prison camp
http://www.wikidata.org/entity/Q3778211,legal person
http://www.wikidata.org/entity/Q7930989,city or town
http://www.wikidata.org/entity/Q844482,killing
http://www.wikidata.org/entity/Q28129886,proper name
http://www.wikidata.org/entity/Q55462971,fluvial landform
http://www.wikidata.org/entity/Q3750285,administrative territorial entity of Canada
http://www.wikidata.org/entity/Q676,prose
http://www.wikidata.org/entity/Q1075,color
http://www.wikidata.org/entity/Q5389,Olympic Games
http://www.wikidata.org/entity/Q21199,natural number
http://www.wikidata.org/entity/Q31855,research institute
http://www.wikidata.org/entity/Q43229,organization
http://www.wikidata.org/entity/Q3914,school
http://www.wikidata.org/entity/Q41176,building
http://www.wikidata.org/entity/Q39614,cemetery
http://www.wikidata.org/entity/Q44613,monastery
http://www.wikidata.org/entity/Q38723,higher education institution
http://www.wikidata.org/entity/Q39816,valley
http://www.wikidata.org/entity/Q7275,state
http://www.wikidata.org/entity/Q56061,administrative territorial entity
http://www.wikidata.org/entity/Q24354,theatre
http://www.wikidata.org/entity/Q57660343,performing arts building
http://www.wikidata.org/entity/Q1084,noun
http://www.wikidata.org/entity/Q25671,multiple birth
http://www.wikidata.org/entity/Q40831,comedy
http://www.wikidata.org/entity/Q74948922,violent death
http://www.wikidata.org/entity/Q31172650,moral quality
http://www.wikidata.org/entity/Q34669510,malleable material
http://www.wikidata.org/entity/Q38072107,fiction literature
http://www.wikidata.org/entity/Q25713832,leader of organization
http://www.wikidata.org/entity/Q7269,monarchy
http://www.wikidata.org/entity/Q56055312,sepulchral monument
http://www.wikidata.org/entity/Q98116669,religious complex
http://www.wikidata.org/entity/Q166280,S.A.
http://www.wikidata.org/entity/Q162620,province of Spain
http://www.wikidata.org/entity/Q164950,dynasty
http://www.wikidata.org/entity/Q149621,district
http://www.wikidata.org/entity/Q163740,nonprofit organization
http://www.wikidata.org/entity/Q157031,foundation
http://www.wikidata.org/entity/Q167037,corporation
http://www.wikidata.org/entity/Q149566,middle school
http://www.wikidata.org/entity/Q150784,canyon
http://www.wikidata.org/entity/Q152450,municipal election
http://www.wikidata.org/entity/Q155511,plant nursery
http://www.wikidata.org/entity/Q157811,virtue
http://www.wikidata.org/entity/Q159535,conspiracy theory
http://www.wikidata.org/entity/Q165116,grand duchy
http://www.wikidata.org/entity/Q167270,trademark
http://www.wikidata.org/entity/Q158683,province of Afghanistan
http://www.wikidata.org/entity/Q160742,abbey
http://www.wikidata.org/entity/Q166118,archives
